match_id,team,opponent,match_won,rank_diff,titles_diff,hist_win_pct_diff,goals_scored_diff,goals_conceded_diff,squad_value_diff,avg_rating_diff,star_player_diff,avg_age_diff,attack_rating_diff,midfield_rating_diff,defense_rating_diff,manager_experience_diff,manager_win_rate_diff,manager_trophies_diff
223,England,Brazil,1,-1,-4,-0.07999999999999996,-0.19999999999999973,-0.09999999999999998,200,-0.2666666666666657,1,0.0,2.3333333333333286,0.0,-1.6000000000000085,2,0.0,2
223,Brazil,England,0,1,4,0.07999999999999996,0.19999999999999973,0.09999999999999998,-200,0.2666666666666657,-1,0.0,-2.3333333333333286,0.0,1.6000000000000085,-2,0.0,-2
224,Jamaica,Chile,0,-7,0,-0.03999999999999998,-0.09999999999999987,0.09999999999999987,-25,0.4000000000000057,-1,0.2666666666666657,2.0,1.0,-1.4000000000000057,-2,0.03999999999999998,0
224,Chile,Jamaica,1,7,0,0.03999999999999998,0.09999999999999987,-0.09999999999999987,25,-0.4000000000000057,1,-0.2666666666666657,-2.0,-1.0,1.4000000000000057,2,-0.03999999999999998,0
225,Ghana,Morocco,0,31,0,-0.15999999999999998,-0.19999999999999996,0.3999999999999999,-230,-8.066666666666663,-8,-1.7333333333333343,-3.333333333333343,-10.599999999999994,-8.400000000000006,-13,-0.04999999999999999,-7
225,Morocco,Ghana,1,-31,0,0.15999999999999998,0.19999999999999996,-0.3999999999999999,230,8.066666666666663,8,1.7333333333333343,3.333333333333343,10.599999999999994,8.400000000000006,13,0.04999999999999999,7
226,Austria,Turkey,0,1,0,0.010000000000000009,-0.09999999999999987,-0.10000000000000009,-40,-0.7999999999999972,3,2.7333333333333343,0.6666666666666714,0.20000000000000284,-1.2000000000000028,4,-0.06,0
226,Turkey,Austria,1,-1,0,-0.010000000000000009,0.09999999999999987,0.10000000000000009,40,0.7999999999999972,-3,-2.7333333333333343,-0.6666666666666714,-0.20000000000000284,1.2000000000000028,-4,0.06,0
227,Poland,Paraguay,1,-17,0,0.02999999999999997,0.19999999999999996,0.10000000000000009,75,4.666666666666657,1,-2.5333333333333314,5.333333333333329,2.799999999999997,5.0,3,0.02999999999999997,2
227,Paraguay,Poland,0,17,0,-0.02999999999999997,-0.19999999999999996,-0.10000000000000009,-75,-4.666666666666657,-1,2.5333333333333314,-5.333333333333329,-2.799999999999997,-5.0,-3,-0.02999999999999997,-2
228,Cameroon,Saudi Arabia,1,-5,0,0.009999999999999953,0.0,0.0,40,1.0666666666666629,1,-1.5333333333333314,2.6666666666666714,-0.19999999999998863,1.5999999999999943,12,0.07,0
228,Saudi Arabia,Cameroon,0,5,0,-0.009999999999999953,0.0,0.0,-40,-1.0666666666666629,-1,1.5333333333333314,-2.6666666666666714,0.19999999999998863,-1.5999999999999943,-12,-0.07,0
229,Austria,Saudi Arabia,1,-12,0,0.06,0.19999999999999996,0.0,120,3.6666666666666714,7,1.7333333333333343,5.666666666666671,1.8000000000000114,4.799999999999997,12,0.030000000000000027,0
229,Saudi Arabia,Austria,0,12,0,-0.06,-0.19999999999999996,0.0,-120,-3.6666666666666714,-7,-1.7333333333333343,-5.666666666666671,-1.8000000000000114,-4.799999999999997,-12,-0.030000000000000027,0
230,Egypt,Senegal,0,14,0,-0.09000000000000002,-0.19999999999999996,0.0,-150,-4.333333333333343,-1,2.9333333333333336,-5.333333333333329,-5.200000000000003,-3.200000000000003,-2,-0.08000000000000002,-1
230,Senegal,Egypt,0,-14,0,0.09000000000000002,0.19999999999999996,0.0,150,4.333333333333343,1,-2.9333333333333336,5.333333333333329,5.200000000000003,3.200000000000003,2,0.08000000000000002,1
231,Germany,Canada,1,-23,4,0.14999999999999997,0.5999999999999999,-0.10000000000000009,670,7.266666666666666,5,1.2666666666666657,9.666666666666657,6.799999999999997,6.400000000000006,8,0.19,-2
231,Canada,Germany,0,23,-4,-0.14999999999999997,-0.5999999999999999,0.10000000000000009,-670,-7.266666666666666,-5,-1.2666666666666657,-9.666666666666657,-6.799999999999997,-6.400000000000006,-8,-0.19,2
232,Ivory Coast,Cameroon,0,9,0,0.040000000000000036,0.19999999999999996,-0.09999999999999987,150,-2.3333333333333286,-3,0.466666666666665,-2.333333333333343,-4.0,-0.20000000000000284,-5,0.0,1
232,Cameroon,Ivory Coast,1,-9,0,-0.040000000000000036,-0.19999999999999996,0.09999999999999987,-150,2.3333333333333286,3,-0.466666666666665,2.333333333333343,4.0,0.20000000000000284,5,0.0,-1
233,Algeria,Panama,0,-4,0,0.06,0.19999999999999996,-0.3999999999999999,85,0.3999999999999915,-1,-0.8666666666666636,0.0,1.2000000000000028,0.4000000000000057,-1,0.08999999999999997,2
233,Panama,Algeria,0,4,0,-0.06,-0.19999999999999996,0.3999999999999999,-85,-0.3999999999999915,1,0.8666666666666636,0.0,-1.2000000000000028,-0.4000000000000057,1,-0.08999999999999997,-2
234,Austria,Germany,0,15,-4,-0.13999999999999996,-0.5999999999999999,0.0,-660,-4.533333333333331,-1,0.0,-3.666666666666657,-4.199999999999989,-5.0,0,-0.20999999999999996,0
234,Germany,Austria,1,-15,4,0.13999999999999996,0.5999999999999999,0.0,660,4.533333333333331,1,0.0,3.666666666666657,4.199999999999989,5.0,0,0.20999999999999996,0
235,Panama,Paraguay,1,-9,0,-0.020000000000000018,0.0,0.19999999999999996,-50,1.7999999999999972,-2,-1.6000000000000014,3.3333333333333286,-0.20000000000000284,2.0,1,-0.04999999999999999,0
235,Paraguay,Panama,0,9,0,0.020000000000000018,0.0,-0.19999999999999996,50,-1.7999999999999972,2,1.6000000000000014,-3.3333333333333286,0.20000000000000284,-2.0,-1,0.04999999999999999,0
236,Costa Rica,Spain,0,33,-1,-0.28,-0.8999999999999999,0.5,-940,-10.599999999999994,-10,-0.8000000000000007,-7.333333333333329,-12.0,-12.400000000000006,1,-0.27,-6
236,Spain,Costa Rica,0,-33,1,0.28,0.8999999999999999,-0.5,940,10.599999999999994,10,0.8000000000000007,7.333333333333329,12.0,12.400000000000006,-1,0.27,6
237,Paraguay,Jamaica,1,8,0,0.010000000000000009,-0.10000000000000009,-0.19999999999999996,10,-2.066666666666663,2,0.6000000000000014,-4.666666666666671,-1.0,-0.7999999999999972,1,0.010000000000000009,-2
237,Jamaica,Paraguay,0,-8,0,-0.010000000000000009,0.10000000000000009,0.19999999999999996,-10,2.066666666666663,-2,-0.6000000000000014,4.666666666666671,1.0,0.7999999999999972,-1,-0.010000000000000009,2
238,Senegal,Switzerland,0,-1,0,0.040000000000000036,0.0,-0.19999999999999996,30,0.6666666666666714,0,-1.1999999999999993,1.0,1.4000000000000057,0.0,0,-0.030000000000000027,-4
238,Switzerland,Senegal,0,1,0,-0.040000000000000036,0.0,0.19999999999999996,-30,-0.6666666666666714,0,1.1999999999999993,-1.0,-1.4000000000000057,0.0,0,0.030000000000000027,4
239,Mexico,Senegal,1,4,0,-0.06000000000000005,-0.09999999999999987,0.30000000000000004,-70,-1.2666666666666657,1,1.3333333333333321,-2.3333333333333286,-3.4000000000000057,1.0,-3,-0.020000000000000018,-1
239,Senegal,Mexico,0,-4,0,0.06000000000000005,0.09999999999999987,-0.30000000000000004,70,1.2666666666666657,-1,-1.3333333333333321,2.3333333333333286,3.4000000000000057,-1.0,3,0.020000000000000018,1
240,Nigeria,Poland,1,1,0,0.030000000000000027,0.10000000000000009,-0.19999999999999996,80,0.7333333333333343,0,2.2666666666666657,1.3333333333333428,1.5999999999999943,1.0,0,0.010000000000000009,2
240,Poland,Nigeria,0,-1,0,-0.030000000000000027,-0.10000000000000009,0.19999999999999996,-80,-0.7333333333333343,0,-2.2666666666666657,-1.3333333333333428,-1.5999999999999943,-1.0,0,-0.010000000000000009,-2
241,New Zealand,Nigeria,0,18,0,-0.11000000000000004,-0.4,0.2999999999999998,-220,-5.599999999999994,-3,-0.6666666666666679,-4.333333333333343,-4.599999999999994,-8.399999999999991,-7,-0.07999999999999996,-4
241,Nigeria,New Zealand,1,-18,0,0.11000000000000004,0.4,-0.2999999999999998,220,5.599999999999994,3,0.6666666666666679,4.333333333333343,4.599999999999994,8.399999999999991,7,0.07999999999999996,4
242,Qatar,England,0,36,-1,-0.27,-1.0,0.4,-1250,-9.133333333333326,-9,0.06666666666666643,-8.666666666666657,-8.600000000000009,-9.599999999999994,-9,-0.29000000000000004,-7
242,England,Qatar,1,-36,1,0.27,1.0,-0.4,1250,9.133333333333326,9,-0.06666666666666643,8.666666666666657,8.600000000000009,9.599999999999994,9,0.29000000000000004,7
243,Mexico,Croatia,0,10,0,-0.08999999999999997,-0.19999999999999996,0.10000000000000009,-200,-2.5999999999999943,-2,-0.40000000000000213,-5.666666666666657,-2.4000000000000057,-1.2000000000000028,2,-0.06000000000000005,-3
243,Croatia,Mexico,0,-10,0,0.08999999999999997,0.19999999999999996,-0.10000000000000009,200,2.5999999999999943,2,0.40000000000000213,5.666666666666657,2.4000000000000057,1.2000000000000028,-2,0.06000000000000005,3
244,Argentina,France,0,-1,1,0.020000000000000018,-0.10000000000000009,-0.09999999999999998,-150,-0.7333333333333343,-2,0.7333333333333343,-1.0,-1.5999999999999943,1.0,3,0.05999999999999994,4
244,France,Argentina,1,1,-1,-0.020000000000000018,0.10000000000000009,0.09999999999999998,150,0.7333333333333343,2,-0.7333333333333343,1.0,1.5999999999999943,-1.0,-3,-0.05999999999999994,-4
245,Denmark,Tunisia,1,-13,0,0.09000000000000002,0.3999999999999999,0.0,215,3.333333333333343,0,-0.1333333333333364,3.0,3.0,3.799999999999997,0,0.12,0
245,Tunisia,Denmark,0,13,0,-0.09000000000000002,-0.3999999999999999,0.0,-215,-3.333333333333343,0,0.1333333333333364,-3.0,-3.0,-3.799999999999997,0,-0.12,0
246,Germany,Belgium,0,6,4,-0.020000000000000018,0.0,0.09999999999999987,200,-0.86666666666666,-2,2.0666666666666664,-1.3333333333333428,-1.2000000000000028,-0.3999999999999915,-5,-0.020000000000000018,-6
246,Belgium,Germany,1,-6,-4,0.020000000000000018,0.0,-0.09999999999999987,-200,0.86666666666666,2,-2.0666666666666664,1.3333333333333428,1.2000000000000028,0.3999999999999915,5,0.020000000000000018,6
247,Paraguay,Turkey,0,20,0,-0.04999999999999999,-0.3999999999999999,-0.10000000000000009,-135,-6.799999999999997,-3,2.6000000000000014,-8.0,-4.0,-7.6000000000000085,3,-0.020000000000000018,0
247,Turkey,Paraguay,1,-20,0,0.04999999999999999,0.3999999999999999,0.10000000000000009,135,6.799999999999997,3,-2.6000000000000014,8.0,4.0,7.6000000000000085,-3,0.020000000000000018,0
248,Morocco,Ecuador,1,-15,0,0.13999999999999996,0.19999999999999996,-0.30000000000000004,170,3.5999999999999943,1,1.1999999999999993,0.6666666666666714,5.200000000000003,3.0,5,0.10999999999999999,5
248,Ecuador,Morocco,0,15,0,-0.13999999999999996,-0.19999999999999996,0.30000000000000004,-170,-3.5999999999999943,-1,-1.1999999999999993,-0.6666666666666714,-5.200000000000003,-3.0,-5,-0.10999999999999999,-5
249,Japan,Chile,0,-29,0,0.12000000000000005,0.5,-0.19999999999999996,170,6.866666666666674,5,-1.466666666666665,6.666666666666657,7.200000000000003,7.200000000000003,4,0.14,2
249,Chile,Japan,0,29,0,-0.12000000000000005,-0.5,0.19999999999999996,-170,-6.866666666666674,-5,1.466666666666665,-6.666666666666657,-7.200000000000003,-7.200000000000003,-4,-0.14,-2
250,USA,Brazil,0,10,-5,-0.20999999999999996,-0.7999999999999998,0.19999999999999996,-750,-3.2666666666666657,-2,0.2666666666666657,0.0,-4.0,-4.200000000000003,-6,-0.18000000000000005,-5
250,Brazil,USA,1,-10,5,0.20999999999999996,0.7999999999999998,-0.19999999999999996,750,3.2666666666666657,2,-0.2666666666666657,0.0,4.0,4.200000000000003,6,0.18000000000000005,5
251,Brazil,Ghana,1,-39,5,0.31,1.0999999999999999,-0.19999999999999996,950,11.666666666666657,13,0.40000000000000213,8.666666666666671,13.0,12.400000000000006,13,0.22000000000000003,5
251,Ghana,Brazil,0,39,-5,-0.31,-1.0999999999999999,0.19999999999999996,-950,-11.666666666666657,-13,-0.40000000000000213,-8.666666666666671,-13.0,-12.400000000000006,-13,-0.22000000000000003,-5
252,Austria,Ghana,1,-17,0,0.040000000000000036,0.10000000000000009,0.0,40,5.200000000000003,10,1.7333333333333343,5.333333333333343,7.200000000000003,4.200000000000003,9,-0.06,0
252,Ghana,Austria,0,17,0,-0.040000000000000036,-0.10000000000000009,0.0,-40,-5.200000000000003,-10,-1.7333333333333343,-5.333333333333343,-7.200000000000003,-4.200000000000003,-9,0.06,0
253,Egypt,Spain,0,28,-1,-0.23000000000000004,-0.8,0.19999999999999996,-860,-9.266666666666666,-5,1.3333333333333321,-8.666666666666657,-9.0,-10.400000000000006,2,-0.23000000000000004,-6
253,Spain,Egypt,1,-28,1,0.23000000000000004,0.8,-0.19999999999999996,860,9.266666666666666,5,-1.3333333333333321,8.666666666666657,9.0,10.400000000000006,-2,0.23000000000000004,6
254,Iran,Jamaica,0,-18,0,0.09999999999999998,0.19999999999999996,-0.4999999999999999,-5,7.066666666666663,6,-0.6666666666666643,7.0,6.599999999999994,7.200000000000003,0,0.06,-1
254,Jamaica,Iran,0,18,0,-0.09999999999999998,-0.19999999999999996,0.4999999999999999,5,-7.066666666666663,-6,0.6666666666666643,-7.0,-6.599999999999994,-7.200000000000003,0,-0.06,1
255,Argentina,Nigeria,1,-29,3,0.25999999999999995,0.8,-0.30000000000000004,800,6.666666666666671,7,0.13333333333333286,6.666666666666657,4.6000000000000085,7.799999999999997,2,0.22999999999999998,2
255,Nigeria,Argentina,0,29,-3,-0.25999999999999995,-0.8,0.30000000000000004,-800,-6.666666666666671,-7,-0.13333333333333286,-6.666666666666657,-4.6000000000000085,-7.799999999999997,-2,-0.22999999999999998,-2
256,Jamaica,New Zealand,1,-10,0,0.040000000000000036,0.20000000000000007,0.0,55,2.2666666666666657,0,0.33333333333333215,2.333333333333343,1.2000000000000028,3.1999999999999886,3,0.02999999999999997,2
256,New Zealand,Jamaica,0,10,0,-0.040000000000000036,-0.20000000000000007,0.0,-55,-2.2666666666666657,0,-0.33333333333333215,-2.333333333333343,-1.2000000000000028,-3.1999999999999886,-3,-0.02999999999999997,-2
257,USA,Australia,0,-8,0,0.050000000000000044,0.19999999999999996,0.0,230,3.5333333333333314,4,0.1999999999999993,7.333333333333329,1.4000000000000057,4.0,-6,0.06,0
257,Australia,USA,1,8,0,-0.050000000000000044,-0.19999999999999996,0.0,-230,-3.5333333333333314,-4,-0.1999999999999993,-7.333333333333329,-1.4000000000000057,-4.0,6,-0.06,0
258,Jamaica,Germany,0,26,-4,-0.20999999999999996,-0.7999999999999998,0.19999999999999996,-765,-8.466666666666669,-9,-0.7333333333333343,-7.666666666666657,-7.3999999999999915,-10.600000000000009,-2,-0.18,2
258,Germany,Jamaica,1,-26,4,0.20999999999999996,0.7999999999999998,-0.19999999999999996,765,8.466666666666669,9,0.7333333333333343,7.666666666666657,7.3999999999999915,10.600000000000009,2,0.18,-2
259,Morocco,Saudi Arabia,1,-26,0,0.17999999999999994,0.2999999999999998,-0.3999999999999999,310,6.533333333333331,5,1.7333333333333343,3.6666666666666714,5.200000000000003,9.0,16,0.14,7
259,Saudi Arabia,Morocco,0,26,0,-0.17999999999999994,-0.2999999999999998,0.3999999999999999,-310,-6.533333333333331,-5,-1.7333333333333343,-3.6666666666666714,-5.200000000000003,-9.0,-16,-0.14,-7
260,Australia,Poland,0,-6,0,0.03999999999999998,0.10000000000000009,-0.10000000000000009,-50,1.0,2,1.3999999999999986,-0.6666666666666572,1.7999999999999972,1.4000000000000057,2,-0.02999999999999997,-2
260,Poland,Australia,1,6,0,-0.03999999999999998,-0.10000000000000009,0.10000000000000009,50,-1.0,-2,-1.3999999999999986,0.6666666666666572,-1.7999999999999972,-1.4000000000000057,-2,0.02999999999999997,2
261,Croatia,Costa Rica,0,-25,0,0.16999999999999993,0.3999999999999999,-0.10000000000000009,360,7.0,9,0.9333333333333336,7.333333333333329,7.200000000000003,7.400000000000006,-2,0.16000000000000003,3
261,Costa Rica,Croatia,0,25,0,-0.16999999999999993,-0.3999999999999999,0.10000000000000009,-360,-7.0,-9,-0.9333333333333336,-7.333333333333329,-7.200000000000003,-7.400000000000006,2,-0.16000000000000003,-3
262,Ivory Coast,Croatia,0,32,0,-0.11999999999999994,-0.19999999999999996,-0.09999999999999987,-160,-8.799999999999997,-11,-2.4666666666666686,-10.0,-8.599999999999994,-7.6000000000000085,-3,-0.11000000000000004,-2
262,Croatia,Ivory Coast,1,-32,0,0.11999999999999994,0.19999999999999996,0.09999999999999987,160,8.799999999999997,11,2.4666666666666686,10.0,8.599999999999994,7.6000000000000085,3,0.11000000000000004,2
263,Germany,USA,0,-3,4,0.07999999999999996,0.3999999999999999,0.0,500,1.3333333333333428,0,1.0666666666666664,0.3333333333333286,2.3999999999999915,1.0,2,0.10999999999999999,0
263,USA,Germany,0,3,-4,-0.07999999999999996,-0.3999999999999999,0.0,-500,-1.3333333333333428,0,-1.0666666666666664,-0.3333333333333286,-2.3999999999999915,-1.0,-2,-0.10999999999999999,0
264,Uruguay,Iran,1,-6,2,0.07000000000000006,0.30000000000000004,0.20000000000000007,400,0.6666666666666714,4,-0.13333333333333286,-1.6666666666666714,-1.2000000000000028,2.799999999999997,6,0.07999999999999996,4
264,Iran,Uruguay,0,6,-2,-0.07000000000000006,-0.30000000000000004,-0.20000000000000007,-400,-0.6666666666666714,-4,0.13333333333333286,1.6666666666666714,1.2000000000000028,-2.799999999999997,-6,-0.07999999999999996,-4
265,Costa Rica,Jamaica,1,-2,0,0.010000000000000009,0.0,-0.09999999999999987,-25,0.7999999999999972,1,-0.5333333333333314,1.3333333333333286,-1.4000000000000057,2.4000000000000057,2,-0.03999999999999998,-2
265,Jamaica,Costa Rica,0,2,0,-0.010000000000000009,0.0,0.09999999999999987,25,-0.7999999999999972,-1,0.5333333333333314,-1.3333333333333286,1.4000000000000057,-2.4000000000000057,-2,0.03999999999999998,2
266,Netherlands,Paraguay,1,-38,0,0.20999999999999996,0.8,-0.09999999999999987,655,10.333333333333329,10,0.8000000000000007,13.0,9.599999999999994,10.0,2,0.13999999999999996,2
266,Paraguay,Netherlands,0,38,0,-0.20999999999999996,-0.8,0.09999999999999987,-655,-10.333333333333329,-10,-0.8000000000000007,-13.0,-9.599999999999994,-10.0,-2,-0.13999999999999996,-2
267,Spain,Senegal,1,-14,1,0.14,0.6000000000000001,-0.19999999999999996,710,4.933333333333323,4,1.6000000000000014,3.3333333333333286,3.799999999999997,7.200000000000003,-4,0.15000000000000002,5
267,Senegal,Spain,0,14,-1,-0.14,-0.6000000000000001,0.19999999999999996,-710,-4.933333333333323,-4,-1.6000000000000014,-3.3333333333333286,-3.799999999999997,-7.200000000000003,4,-0.15000000000000002,-5
268,Switzerland,Turkey,1,-8,0,0.04999999999999999,0.0,-0.10000000000000009,30,1.0666666666666629,2,1.8666666666666671,1.0,2.3999999999999915,0.7999999999999972,7,0.08000000000000002,5
268,Turkey,Switzerland,0,8,0,-0.04999999999999999,0.0,0.10000000000000009,-30,-1.0666666666666629,-2,-1.8666666666666671,-1.0,-2.3999999999999915,-0.7999999999999972,-7,-0.08000000000000002,-5
269,Japan,Ukraine,1,-9,0,0.09000000000000002,0.3999999999999999,-0.09999999999999987,80,2.7333333333333343,1,-0.9333333333333336,1.0,3.4000000000000057,2.799999999999997,13,0.06000000000000005,3
269,Ukraine,Japan,0,9,0,-0.09000000000000002,-0.3999999999999999,0.09999999999999987,-80,-2.7333333333333343,-1,0.9333333333333336,-1.0,-3.4000000000000057,-2.799999999999997,-13,-0.06000000000000005,-3
270,Switzerland,Paraguay,1,-28,0,0.09999999999999998,0.3999999999999999,0.0,165,7.86666666666666,5,-0.7333333333333343,9.0,6.3999999999999915,8.400000000000006,4,0.10000000000000003,5
270,Paraguay,Switzerland,0,28,0,-0.09999999999999998,-0.3999999999999999,0.0,-165,-7.86666666666666,-5,0.7333333333333343,-9.0,-6.3999999999999915,-8.400000000000006,-4,-0.10000000000000003,-5
271,Egypt,Germany,0,19,-4,-0.14999999999999997,-0.7,-0.19999999999999996,-710,-6.333333333333343,-3,0.8666666666666671,-7.666666666666657,-5.799999999999997,-6.200000000000003,1,-0.18,0
271,Germany,Egypt,1,-19,4,0.14999999999999997,0.7,0.19999999999999996,710,6.333333333333343,3,-0.8666666666666671,7.666666666666657,5.799999999999997,6.200000000000003,-1,0.18,0
272,Japan,England,1,12,-1,-0.09999999999999998,-0.40000000000000013,0.20000000000000007,-1020,-3.666666666666657,-6,-1.1333333333333329,-5.0,-2.799999999999997,-3.5999999999999943,-2,-0.15000000000000002,-3
272,England,Japan,0,-12,1,0.09999999999999998,0.40000000000000013,-0.20000000000000007,1020,3.666666666666657,6,1.1333333333333329,5.0,2.799999999999997,3.5999999999999943,2,0.15000000000000002,3
273,USA,Colombia,1,5,0,-0.06999999999999995,-0.19999999999999996,0.19999999999999996,30,-2.4666666666666686,-2,-1.3333333333333321,1.0,-3.799999999999997,-3.3999999999999915,-1,-0.12,-4
273,Colombia,USA,0,-5,0,0.06999999999999995,0.19999999999999996,-0.19999999999999996,-30,2.4666666666666686,2,1.3333333333333321,-1.0,3.799999999999997,3.3999999999999915,1,0.12,4
274,Austria,Italy,0,18,-4,-0.11999999999999994,-0.30000000000000004,0.29999999999999993,-510,-4.933333333333323,-1,1.2666666666666657,-4.666666666666657,-3.5999999999999943,-6.200000000000003,-3,-0.18999999999999995,-3
274,Italy,Austria,0,-18,4,0.11999999999999994,0.30000000000000004,-0.29999999999999993,510,4.933333333333323,1,-1.2666666666666657,4.666666666666657,3.5999999999999943,6.200000000000003,3,0.18999999999999995,3
275,Uzbekistan,Portugal,0,35,0,-0.28,-1.0,0.10000000000000009,-940,-8.066666666666663,-6,-1.1333333333333329,-6.666666666666671,-8.0,-9.400000000000006,-7,-0.29000000000000004,-1
275,Portugal,Uzbekistan,1,-35,0,0.28,1.0,-0.10000000000000009,940,8.066666666666663,6,1.1333333333333329,6.666666666666671,8.0,9.400000000000006,7,0.29000000000000004,1
276,Panama,Netherlands,0,29,0,-0.22999999999999998,-0.8,0.2999999999999998,-705,-8.533333333333331,-12,-2.400000000000002,-9.666666666666671,-9.799999999999997,-8.0,-1,-0.18999999999999995,-2
276,Netherlands,Panama,1,-29,0,0.22999999999999998,0.8,-0.2999999999999998,705,8.533333333333331,12,2.400000000000002,9.666666666666671,9.799999999999997,8.0,1,0.18999999999999995,2
277,Egypt,Morocco,0,18,0,-0.12999999999999995,-0.19999999999999996,0.19999999999999996,-240,-4.666666666666671,0,0.8666666666666671,-2.0,-5.0,-5.400000000000006,-3,-0.08000000000000002,-7
277,Morocco,Egypt,0,-18,0,0.12999999999999995,0.19999999999999996,-0.19999999999999996,240,4.666666666666671,0,-0.8666666666666671,2.0,5.0,5.400000000000006,3,0.08000000000000002,7
278,Tunisia,Italy,0,23,-4,-0.15999999999999998,-0.5,0.20000000000000007,-605,-6.733333333333334,-4,0.6000000000000014,-8.666666666666657,-4.0,-8.0,-4,-0.19999999999999996,-1
278,Italy,Tunisia,1,-23,4,0.15999999999999998,0.5,-0.20000000000000007,605,6.733333333333334,4,-0.6000000000000014,8.666666666666657,4.0,8.0,4,0.19999999999999996,1
279,England,Egypt,1,-27,1,0.2,0.9000000000000001,-0.09999999999999998,1160,8.0,6,-2.1999999999999993,9.666666666666657,7.400000000000006,7.799999999999997,5,0.25000000000000006,7
279,Egypt,England,0,27,-1,-0.2,-0.9000000000000001,0.09999999999999998,-1160,-8.0,-6,2.1999999999999993,-9.666666666666657,-7.400000000000006,-7.799999999999997,-5,-0.25000000000000006,-7
280,Brazil,France,0,3,3,0.030000000000000027,0.09999999999999964,0.09999999999999998,-100,-0.3333333333333428,-1,-0.33333333333333215,-2.3333333333333286,-0.5999999999999943,1.8000000000000114,3,0.030000000000000027,3
280,France,Brazil,1,-3,-3,-0.030000000000000027,-0.09999999999999964,-0.09999999999999998,100,0.3333333333333428,1,0.33333333333333215,2.3333333333333286,0.5999999999999943,-1.8000000000000114,-3,-0.030000000000000027,-3
281,Belgium,Turkey,0,-20,0,0.16999999999999998,0.5,-0.19999999999999996,420,4.599999999999994,6,0.6666666666666679,5.666666666666671,5.599999999999994,4.199999999999989,9,0.16999999999999998,6
281,Turkey,Belgium,1,20,0,-0.16999999999999998,-0.5,0.19999999999999996,-420,-4.599999999999994,-6,-0.6666666666666679,-5.666666666666671,-5.599999999999994,-4.199999999999989,-9,-0.16999999999999998,-6
282,Ivory Coast,Nigeria,0,13,0,-0.010000000000000009,0.0,0.0,10,-4.333333333333329,-4,-2.400000000000002,-3.333333333333343,-6.199999999999989,-3.0,-7,-0.03999999999999998,-3
282,Nigeria,Ivory Coast,0,-13,0,0.010000000000000009,0.0,0.0,-10,4.333333333333329,4,2.400000000000002,3.333333333333343,6.199999999999989,3.0,7,0.03999999999999998,3
283,Canada,Ghana,1,-9,0,0.030000000000000027,0.10000000000000009,0.10000000000000009,30,2.4666666666666686,6,0.46666666666666856,-0.6666666666666572,4.599999999999994,2.799999999999997,1,-0.040000000000000036,2
283,Ghana,Canada,0,9,0,-0.030000000000000027,-0.10000000000000009,-0.10000000000000009,-30,-2.4666666666666686,-6,-0.46666666666666856,0.6666666666666572,-4.599999999999994,-2.799999999999997,-1,0.040000000000000036,-2
284,Canada,Egypt,0,4,0,0.0,0.10000000000000009,0.30000000000000004,40,-0.9333333333333229,-2,-2.133333333333333,-2.0,-1.0,-0.20000000000000284,-9,-0.010000000000000009,2
284,Egypt,Canada,1,-4,0,0.0,-0.10000000000000009,-0.30000000000000004,-40,0.9333333333333229,2,2.133333333333333,2.0,1.0,0.20000000000000284,9,0.010000000000000009,-2
285,Brazil,Austria,1,-22,5,0.26999999999999996,0.9999999999999998,-0.19999999999999996,910,6.466666666666654,3,-1.3333333333333321,3.3333333333333286,5.799999999999997,8.200000000000003,4,0.28,5
285,Austria,Brazil,0,22,-5,-0.26999999999999996,-0.9999999999999998,0.19999999999999996,-910,-6.466666666666654,-3,1.3333333333333321,-3.3333333333333286,-5.799999999999997,-8.200000000000003,-4,-0.28,-5
286,Argentina,Uzbekistan,1,-41,3,0.36,1.1,-0.30000000000000004,1010,10.266666666666666,9,1.3999999999999986,9.333333333333329,8.0,12.599999999999994,12,0.36,6
286,Uzbekistan,Argentina,0,41,-3,-0.36,-1.1,0.30000000000000004,-1010,-10.266666666666666,-9,-1.3999999999999986,-9.333333333333329,-8.0,-12.599999999999994,-12,-0.36,-6
287,Canada,Brazil,0,30,-5,-0.27999999999999997,-0.9999999999999998,0.30000000000000004,-920,-9.199999999999989,-7,0.06666666666666643,-9.333333333333329,-8.400000000000006,-9.600000000000009,-12,-0.26000000000000006,-3
287,Brazil,Canada,1,-30,5,0.27999999999999997,0.9999999999999998,-0.30000000000000004,920,9.199999999999989,7,-0.06666666666666643,9.333333333333329,8.400000000000006,9.600000000000009,12,0.26000000000000006,3
288,Italy,Japan,0,-7,4,0.029999999999999916,-0.09999999999999987,-0.20000000000000007,420,2.3999999999999915,3,1.1999999999999993,4.0,0.5999999999999943,3.200000000000003,-1,0.05999999999999994,-1
288,Japan,Italy,1,7,-4,-0.029999999999999916,0.09999999999999987,0.20000000000000007,-420,-2.3999999999999915,-3,-1.1999999999999993,-4.0,-0.5999999999999943,-3.200000000000003,1,-0.05999999999999994,1
289,Ecuador,Paraguay,1,-18,0,0.03999999999999998,0.19999999999999996,-0.09999999999999987,115,5.266666666666666,3,-1.0666666666666664,6.0,2.3999999999999915,7.6000000000000085,0,-0.03999999999999998,2
